Date,Open,High,Low,Close,Adj Close,Volume
2017-08-11,252.839996,253.520004,252.839996,253.520004,237.020401,100
2017-08-14,254.869995,256.500000,254.869995,255.509995,238.880875,200
2017-08-15,255.100006,255.100006,254.160004,254.940002,238.348007,500
2017-08-16,256.119995,257.399994,256.119995,257.399994,240.647873,100
2017-08-17,258.000000,258.000000,256.500000,256.500000,239.806442,100
2017-08-18,256.000000,256.600006,255.220001,256.600006,239.899948,300
2017-08-21,257.100006,257.750000,256.000000,256.029999,239.367065,300
2017-08-22,257.200012,258.649994,257.059998,257.059998,240.329987,300
2017-08-23,256.230011,257.100006,255.610001,257.100006,240.367416,200
2017-08-24,257.670013,258.260010,256.809998,258.260010,241.451889,200
2017-08-25,259.600006,259.600006,257.579987,257.579987,240.816132,300
2017-08-28,259.040009,259.250000,257.739990,259.250000,242.377487,400
2017-08-29,257.350006,260.950012,257.350006,260.950012,243.966843,100
2017-08-30,260.660004,261.750000,260.660004,261.350006,244.340820,100
2017-08-31,262.500000,262.829987,261.320007,261.320007,244.312775,300
2017-09-01,263.989990,265.500000,262.700012,262.700012,245.602982,1400
2017-09-05,260.850006,261.579987,258.290009,258.290009,241.479965,1700
2017-09-06,262.149994,262.149994,261.350006,261.540009,244.518448,600
2017-09-07,264.440002,264.950012,263.649994,263.649994,246.491104,1200
2017-09-08,264.440002,265.600006,263.459991,265.600006,248.314224,100
2017-09-11,266.720001,270.250000,266.720001,270.250000,252.661591,300
2017-09-12,271.739990,273.299988,271.279999,272.829987,255.073654,4400
2017-09-13,275.500000,275.500000,273.549988,274.730011,256.850067,2100
2017-09-14,272.839996,273.959991,272.829987,273.959991,256.130157,300
2017-09-15,275.149994,275.149994,273.609985,275.109985,257.205231,500
2017-09-18,273.179993,274.109985,273.179993,274.109985,256.270294,100
2017-09-19,274.899994,275.109985,273.609985,275.109985,257.205231,400
2017-09-20,275.609985,275.609985,273.899994,273.899994,256.074036,200
2017-09-21,273.200012,275.350006,273.200012,275.350006,257.429657,200
2017-09-22,276.250000,276.250000,276.250000,276.250000,258.271057,100
2017-09-25,274.450012,274.549988,273.000000,273.549988,255.746780,800
2017-09-26,273.299988,273.549988,272.799988,273.549988,255.746780,400
2017-09-27,271.500000,272.500000,271.299988,272.250000,254.531403,500
2017-09-28,272.660004,273.250000,272.660004,273.250000,255.466309,700
2017-09-29,274.940002,276.839996,274.779999,276.839996,258.822723,300
2017-10-02,275.399994,275.549988,273.750000,274.700012,256.821960,2100
2017-10-03,275.579987,276.880005,275.579987,276.470001,258.476807,700
2017-10-04,276.000000,277.350006,274.980011,274.980011,257.083801,300
2017-10-05,274.989990,275.200012,273.790009,275.200012,257.289459,400
2017-10-06,270.250000,271.100006,269.200012,271.100006,253.456268,300
2017-10-09,272.950012,280.239990,272.500000,272.500000,254.765091,300
2017-10-10,278.429993,281.649994,278.369995,281.250000,262.945679,400
2017-10-11,283.339996,284.380005,282.350006,284.380005,265.871948,600
2017-10-12,283.589996,285.750000,283.450012,284.390015,265.881317,900
2017-10-13,287.100006,287.100006,286.059998,286.100006,267.480042,100
2017-10-16,284.200012,284.750000,283.000000,284.750000,266.217865,200
2017-10-17,282.450012,282.450012,280.829987,282.299988,263.927338,1100
2017-10-18,283.170013,284.309998,282.869995,284.309998,265.806519,400
2017-10-19,283.100006,284.649994,282.899994,284.649994,266.124390,300
2017-10-20,281.200012,281.200012,280.019989,280.950012,262.665192,200
2017-10-23,283.019989,283.019989,282.040009,282.500000,264.114319,100
2017-10-24,284.000000,290.000000,283.700012,290.000000,271.126221,100
2017-10-25,287.489990,289.200012,286.519989,286.519989,267.872681,100
2017-10-26,287.589996,291.619995,287.589996,291.600006,272.622101,100
2017-10-27,293.100006,294.890015,292.399994,294.350006,275.193146,2400
2017-10-30,293.579987,297.059998,293.559998,294.750000,275.567078,300
2017-10-31,296.579987,299.700012,296.579987,298.089996,278.689697,300
2017-11-01,299.750000,299.850006,297.940002,298.049988,278.652313,200
2017-11-02,299.149994,299.149994,297.059998,298.500000,279.072968,2100
2017-11-03,298.899994,301.250000,298.899994,301.000000,281.410339,300
2017-11-06,299.950012,301.250000,299.109985,300.000000,280.475372,200
2017-11-07,298.779999,298.799988,295.829987,295.829987,276.576691,200
2017-11-08,295.850006,296.149994,294.000000,294.000000,274.865875,500
2017-11-09,289.769989,291.970001,289.299988,291.290009,272.332214,300
2017-11-10,290.000000,290.600006,290.000000,290.600006,271.687164,100
2017-11-13,286.440002,287.690002,285.950012,285.950012,267.339844,400
2017-11-14,287.660004,290.130005,287.660004,288.769989,269.976196,1100
2017-11-15,287.440002,289.809998,287.440002,289.809998,270.948608,100
2017-11-16,290.950012,291.619995,289.750000,289.750000,270.892456,100
2017-11-17,291.010010,291.799988,290.500000,291.799988,272.809021,2000
2017-11-20,291.799988,293.799988,291.799988,293.000000,273.930969,100
2017-11-21,294.420013,296.149994,294.420013,296.149994,276.875946,200
2017-11-22,293.799988,293.799988,292.000000,292.730011,273.678558,300
2017-11-24,296.269989,298.250000,296.200012,296.200012,276.922699,400
2017-11-27,298.000000,298.000000,294.359985,296.029999,276.763794,1300
2017-11-28,293.380005,293.899994,292.760010,292.760010,273.706604,700
2017-11-29,292.760010,293.649994,290.100006,290.100006,271.219666,100
2017-11-30,291.929993,292.600006,291.920013,292.600006,273.557037,300
2017-12-01,292.600006,292.750000,290.000000,291.220001,272.266815,200
2017-12-04,291.000000,292.339996,290.959991,290.959991,272.023712,300
2017-12-05,288.429993,292.309998,288.429993,291.470001,274.007263,100
2017-12-06,292.299988,294.380005,290.829987,293.649994,276.056671,2900
2017-12-07,289.809998,291.709991,289.809998,290.049988,272.672363,1300
2017-12-08,293.000000,293.000000,290.529999,290.899994,273.471436,1300
2017-12-11,290.420013,292.100006,290.049988,290.049988,272.672363,100
2017-12-12,289.000000,289.750000,287.790009,289.750000,272.390350,600
2017-12-13,287.779999,292.000000,287.589996,292.000000,274.505554,500
2017-12-14,292.000000,292.000000,287.000000,287.899994,270.651154,200
2017-12-15,290.000000,290.000000,288.299988,288.480011,271.196442,300
2017-12-18,296.500000,300.899994,296.500000,298.399994,280.522156,7200
2017-12-19,298.399994,299.850006,297.839996,297.890015,280.042694,400
2017-12-20,299.850006,299.850006,296.290009,298.750000,280.851166,2200
2017-12-21,299.850006,299.850006,299.850006,299.850006,281.885254,200
2017-12-22,298.000000,298.000000,296.149994,296.480011,278.717163,200
2017-12-26,293.250000,298.200012,293.250000,298.200012,280.334137,1900
2017-12-27,298.000000,299.980011,298.000000,299.489990,281.546783,500
2017-12-28,299.100006,299.100006,295.880005,295.880005,278.153076,1600
2017-12-29,295.500000,296.600006,293.600006,293.600006,276.009735,3200
2018-01-02,290.000000,292.100006,290.000000,291.549988,274.082520,200
2018-01-03,290.209991,291.019989,290.209991,291.019989,273.584259,400
2018-01-04,296.420013,298.209991,294.799988,297.149994,279.346985,1000
2018-01-05,297.660004,301.010010,297.149994,301.010010,282.975708,700
2018-01-08,294.250000,294.929993,293.269989,294.929993,277.259979,100
2018-01-09,294.929993,295.000000,292.559998,292.559998,275.031982,100
2018-01-10,292.549988,293.399994,288.329987,289.769989,272.409180,400
